timestamp,open,high,low,close,volume
2023-11-28 01:00:00,37258.14,37266.19,37164.0,37198.09,698.60814
2023-11-28 02:00:00,37198.09,37209.33,37123.0,37179.11,482.94463
2023-11-28 03:00:00,37179.1,37199.91,37102.47,37129.56,440.60332
2023-11-28 04:00:00,37129.55,37146.0,36978.82,36988.0,785.21641
2023-11-28 05:00:00,36988.01,37010.6,36868.41,36913.76,1283.75183
2023-11-28 06:00:00,36913.75,37124.99,36893.08,37105.53,866.67525
2023-11-28 07:00:00,37105.53,37152.31,36971.4,37105.11,1039.23891
2023-11-28 08:00:00,37105.11,37119.65,36940.54,36940.54,1005.05909
2023-11-28 09:00:00,36940.54,37141.04,36931.1,37083.16,805.98534
2023-11-28 10:00:00,37083.16,37108.33,37015.89,37108.33,675.54335
2023-11-28 11:00:00,37108.33,37262.02,37085.02,37251.42,888.97525
2023-11-28 12:00:00,37251.43,37277.12,37171.96,37205.21,824.77899
2023-11-28 13:00:00,37205.21,37444.0,37142.81,37412.29,1423.08744
2023-11-28 14:00:00,37412.29,37457.0,37355.0,37367.36,1250.14217
2023-11-28 15:00:00,37367.36,37568.28,37302.0,37513.19,1833.32007
2023-11-28 16:00:00,37513.2,37930.0,37513.19,37877.57,3559.39311
2023-11-28 17:00:00,37877.57,38240.0,37768.62,38210.75,4898.41587
2023-11-28 18:00:00,38210.75,38222.2,37875.0,37971.64,3227.5433
2023-11-28 19:00:00,37971.64,38377.0,37942.93,38114.26,4059.01141
2023-11-28 20:00:00,38114.26,38284.66,38063.33,38198.4,1883.48311
2023-11-28 21:00:00,38198.4,38234.04,37934.0,37943.62,1614.03678
2023-11-28 22:00:00,37943.61,38040.6,37814.63,37861.1,1120.58699
2023-11-28 23:00:00,37861.1,37929.91,37670.97,37818.87,1939.48812
2023-11-29 00:00:00,37818.88,37916.66,37677.96,37915.0,1256.90989
2023-11-29 01:00:00,37915.0,38093.72,37914.99,37934.1,1499.84243
2023-11-29 02:00:00,37934.11,37976.27,37834.0,37931.59,1180.95445
2023-11-29 03:00:00,37931.59,38004.92,37892.29,37940.49,972.24285
2023-11-29 04:00:00,37940.49,37956.92,37871.1,37931.86,569.4086
2023-11-29 05:00:00,37931.86,38040.03,37895.65,38035.73,646.61467
2023-11-29 06:00:00,38035.72,38235.36,37982.2,38174.41,1335.22829
2023-11-29 07:00:00,38174.41,38177.3,38045.74,38096.69,1250.76736
2023-11-29 08:00:00,38096.7,38370.0,38083.56,38338.0,1857.77912
2023-11-29 09:00:00,38338.01,38450.0,38075.0,38281.0,2515.76221
2023-11-29 10:00:00,38280.99,38292.71,37889.3,37973.38,2363.92473
2023-11-29 11:00:00,37973.37,38159.01,37878.17,38104.65,1435.21966
2023-11-29 12:00:00,38104.65,38280.0,38051.99,38161.09,1323.11021
2023-11-29 13:00:00,38161.09,38245.02,38094.32,38113.09,1271.5213
2023-11-29 14:00:00,38113.1,38182.2,37782.0,37823.81,2586.84502
2023-11-29 15:00:00,37823.81,37890.27,37570.0,37830.75,3323.18987
2023-11-29 16:00:00,37830.74,37869.13,37650.0,37762.36,1629.52342
2023-11-29 17:00:00,37762.36,37870.0,37670.0,37777.01,819.04215
2023-11-29 18:00:00,37777.0,37862.0,37670.0,37862.0,852.34673
2023-11-29 19:00:00,37861.99,37932.77,37789.96,37874.2,821.53395
2023-11-29 20:00:00,37874.19,37884.72,37631.1,37675.0,1376.43904
2023-11-29 21:00:00,37672.89,37785.0,37580.85,37739.0,970.10031
2023-11-29 22:00:00,37739.0,37835.52,37739.0,37790.65,450.54967
2023-11-29 23:00:00,37790.66,37865.0,37720.51,37854.64,685.33514
2023-11-30 00:00:00,37854.65,37865.21,37762.16,37778.94,774.23053
2023-11-30 01:00:00,37778.95,37811.1,37699.93,37703.42,588.2556
2023-11-30 02:00:00,37703.43,37916.0,37686.84,37876.05,749.46456
2023-11-30 03:00:00,37876.04,38051.84,37840.35,38051.84,977.42625
2023-11-30 04:00:00,38051.84,38145.85,37963.97,37975.94,1200.47652
2023-11-30 05:00:00,37975.95,38016.0,37853.09,37885.63,1239.88336
2023-11-30 06:00:00,37885.63,37950.0,37794.45,37864.0,1089.91838
2023-11-30 07:00:00,37864.01,37903.22,37767.11,37792.98,1443.58411
2023-11-30 08:00:00,37792.98,37814.48,37553.6,37668.87,1728.05491
2023-11-30 09:00:00,37668.86,37737.9,37610.48,37713.54,921.27727
2023-11-30 10:00:00,37713.53,37765.0,37680.0,37680.01,623.35708
2023-11-30 11:00:00,37680.0,37905.26,37655.11,37885.15,978.56884
2023-11-30 12:00:00,37885.15,37922.2,37826.23,37879.99,1205.70375
2023-11-30 13:00:00,37879.99,37966.94,37625.81,37725.85,1836.38492
2023-11-30 14:00:00,37725.86,37781.04,37500.0,37655.09,2661.00907
2023-11-30 15:00:00,37655.08,37729.82,37520.01,37619.84,1472.57062
2023-11-30 16:00:00,37619.85,37729.88,37535.0,37661.89,1019.35466
2023-11-30 17:00:00,37661.88,37757.77,37631.1,37740.86,718.76398
2023-11-30 18:00:00,37740.86,37807.37,37710.89,37739.36,724.36049
2023-11-30 19:00:00,37739.36,37796.0,37689.56,37749.34,569.3938
2023-11-30 20:00:00,37749.34,37765.0,37695.44,37730.94,618.30774
2023-11-30 21:00:00,37730.93,37764.37,37696.35,37739.1,382.70595
2023-11-30 22:00:00,37739.09,37809.99,37680.8,37694.06,384.42635
2023-11-30 23:00:00,37694.07,37729.85,37604.0,37723.96,832.81273
2023-12-01 00:00:00,37723.97,37744.72,37615.86,37682.38,714.37747
2023-12-01 01:00:00,37682.39,37965.51,37640.46,37946.02,2030.55901
2023-12-01 02:00:00,37946.01,38082.42,37871.1,37990.8,1189.68483
2023-12-01 03:00:00,37990.79,38067.77,37950.54,38043.05,999.26423
2023-12-01 04:00:00,38043.04,38243.3,38022.67,38179.86,2541.15612
2023-12-01 05:00:00,38179.86,38200.11,38092.01,38120.84,987.47954
2023-12-01 06:00:00,38120.84,38220.0,38070.1,38214.23,880.57143
2023-12-01 07:00:00,38214.23,38348.0,38202.52,38244.08,2602.65703
2023-12-01 08:00:00,38244.08,38358.0,38215.0,38313.47,1693.38325
2023-12-01 09:00:00,38313.47,38718.0,38313.47,38705.24,5348.41803
2023-12-01 10:00:00,38705.25,38833.0,38534.98,38541.02,3117.92983
2023-12-01 11:00:00,38541.01,38659.4,38508.89,38580.17,1194.95019
2023-12-01 12:00:00,38580.17,38629.65,38300.01,38360.95,2015.09634
2023-12-01 13:00:00,38360.95,38438.81,38300.0,38367.15,1231.3716
2023-12-01 14:00:00,38367.14,38396.35,38219.0,38324.57,1671.31641
2023-12-01 15:00:00,38324.58,38446.54,38293.04,38413.5,1680.11598
2023-12-01 16:00:00,38413.51,38999.0,38395.0,38801.92,4571.59062
2023-12-01 17:00:00,38801.92,38891.84,38703.18,38799.01,2209.39397
2023-12-01 18:00:00,38799.02,38920.0,38699.0,38703.69,1941.11299
2023-12-01 19:00:00,38703.69,38784.0,38625.61,38762.4,1178.1381
2023-12-01 20:00:00,38762.4,38861.74,38711.1,38749.62,1051.31774
2023-12-01 21:00:00,38749.62,38900.0,38749.61,38776.05,998.61759
2023-12-01 22:00:00,38776.05,38847.86,38692.03,38703.86,861.78849
2023-12-01 23:00:00,38703.85,38737.23,38645.0,38682.52,705.37245
2023-12-02 00:00:00,38682.51,38732.0,38641.61,38713.79,744.04231
2023-12-02 01:00:00,38713.8,38795.05,38697.37,38750.31,626.78904
2023-12-02 02:00:00,38750.3,38769.28,38666.67,38720.7,489.28772
2023-12-02 03:00:00,38720.69,38782.28,38718.65,38782.27,376.30848
2023-12-02 04:00:00,38782.27,38818.16,38722.0,38818.16,510.18444
2023-12-02 05:00:00,38818.15,38821.59,38750.0,38750.01,520.05411
2023-12-02 06:00:00,38750.01,38786.7,38721.11,38774.95,441.94006
2023-12-02 07:00:00,38774.95,38826.94,38702.47,38702.48,566.55535
2023-12-02 08:00:00,38702.48,38738.93,38651.1,38713.19,706.97696
2023-12-02 09:00:00,38713.2,38789.52,38708.46,38776.54,565.32203
2023-12-02 10:00:00,38776.54,38789.52,38746.93,38747.46,421.79451
2023-12-02 11:00:00,38747.46,38749.34,38704.0,38740.16,447.92673
2023-12-02 12:00:00,38740.17,38796.19,38732.68,38779.7,555.4688
2023-12-02 13:00:00,38779.7,38869.36,38765.29,38815.9,833.7229
2023-12-02 14:00:00,38815.9,38850.5,38728.4,38782.0,901.21264
2023-12-02 15:00:00,38782.0,38827.05,38708.64,38811.75,942.13993
2023-12-02 16:00:00,38811.76,38811.76,38703.44,38748.51,746.28905
2023-12-02 17:00:00,38748.51,38795.1,38745.69,38795.09,491.29139
2023-12-02 18:00:00,38795.09,38965.03,38775.0,38872.72,2074.04669
2023-12-02 19:00:00,38872.71,39705.0,38872.71,39420.0,7021.92386
2023-12-02 20:00:00,39419.99,39592.72,39286.54,39574.61,2125.85403
2023-12-02 21:00:00,39574.61,39717.14,39420.0,39563.6,1990.58793
2023-12-02 22:00:00,39563.6,39608.27,39292.35,39349.01,1705.23931
2023-12-02 23:00:00,39349.02,39473.39,39330.0,39450.35,891.96334
2023-12-03 00:00:00,39450.35,39522.03,39400.0,39503.16,822.08211
2023-12-03 01:00:00,39503.16,39555.53,39476.0,39485.46,754.95604
2023-12-03 02:00:00,39485.46,39545.1,39352.0,39364.16,906.51858
2023-12-03 03:00:00,39364.15,39385.0,39274.86,39381.11,799.65974
2023-12-03 04:00:00,39381.12,39422.28,39344.86,39352.37,540.42702
2023-12-03 05:00:00,39352.38,39440.0,39315.39,39422.78,498.85754
2023-12-03 06:00:00,39422.78,39450.63,39369.23,39417.58,440.94012
2023-12-03 07:00:00,39417.59,39490.0,39391.59,39478.72,649.83029
2023-12-03 08:00:00,39478.71,39485.84,39400.0,39400.01,460.29857
2023-12-03 09:00:00,39400.01,39466.67,39400.0,39457.99,466.74518
2023-12-03 10:00:00,39457.98,39544.0,39416.5,39541.0,507.71414
2023-12-03 11:00:00,39541.01,39541.01,39450.0,39479.7,661.47872
2023-12-03 12:00:00,39479.69,39511.1,39381.34,39407.96,815.65673
2023-12-03 13:00:00,39407.95,39771.87,39387.66,39671.36,1908.2997
2023-12-03 14:00:00,39671.37,39747.12,39544.07,39544.08,1460.12204
2023-12-03 15:00:00,39544.07,39805.93,39490.01,39760.42,1464.35113
2023-12-03 16:00:00,39760.42,39841.1,39650.0,39666.67,1702.98104
2023-12-03 17:00:00,39666.67,39675.0,39459.73,39526.7,1181.69198
2023-12-03 18:00:00,39526.7,39585.27,39495.0,39543.28,548.32488
2023-12-03 19:00:00,39543.28,39571.74,39430.01,39565.99,665.19745
2023-12-03 20:00:00,39565.99,39637.94,39552.98,39567.95,612.98043
2023-12-03 21:00:00,39567.95,39758.54,39567.94,39710.15,550.41834
2023-12-03 22:00:00,39710.14,40250.0,39690.46,40060.71,5690.07997
2023-12-03 23:00:00,40060.71,40179.0,39777.66,39972.26,2601.04161
2023-12-04 00:00:00,39972.26,40232.93,39972.26,40211.29,2283.31125
2023-12-04 01:00:00,40211.29,40872.42,40160.42,40604.05,5923.5397
2023-12-04 02:00:00,40604.05,40695.0,40466.4,40679.97,1951.01304
2023-12-04 03:00:00,40679.98,40884.98,40669.99,40709.77,1649.45489
2023-12-04 04:00:00,40709.77,40945.41,40700.0,40906.44,2541.59283
2023-12-04 05:00:00,40906.45,41531.0,40868.01,41500.0,5793.93528
2023-12-04 06:00:00,41500.01,41750.0,41336.77,41381.1,4116.63783
2023-12-04 07:00:00,41381.09,41551.97,41308.41,41441.1,2221.07832
2023-12-04 08:00:00,41441.1,41731.34,41349.43,41681.9,2271.62037
2023-12-04 09:00:00,41681.89,41800.0,41527.09,41544.9,3363.40637
2023-12-04 10:00:00,41544.91,42102.0,41539.95,41978.18,4904.75539
2023-12-04 11:00:00,41978.19,42154.83,41350.0,41596.01,8678.81952
2023-12-04 12:00:00,41596.01,41830.0,41496.0,41799.51,4155.28084
2023-12-04 13:00:00,41799.51,41914.16,41712.8,41735.92,2324.25249
2023-12-04 14:00:00,41735.93,41793.36,41477.0,41645.93,2846.98574
2023-12-04 15:00:00,41645.94,41659.8,41144.87,41270.33,5126.0968
2023-12-04 16:00:00,41270.32,41634.3,41179.55,41633.98,2546.37305
2023-12-04 17:00:00,41633.98,41800.0,41561.3,41614.66,2085.97983
2023-12-04 18:00:00,41614.65,41768.17,41513.33,41725.89,1502.15179
2023-12-04 19:00:00,41725.88,42049.97,41708.18,41987.28,2793.53327
2023-12-04 20:00:00,41987.29,42005.99,41721.1,41764.36,2261.36802
2023-12-04 21:00:00,41764.36,42052.38,41717.64,42039.99,1742.30099
2023-12-04 22:00:00,42039.99,42420.0,41855.27,41950.6,4120.62126
2023-12-04 23:00:00,41950.6,42000.0,41800.0,41991.1,2068.22172
2023-12-05 00:00:00,41991.1,41991.1,41747.21,41923.87,1687.44549
2023-12-05 01:00:00,41923.87,41928.47,41626.01,41805.07,1585.77046
2023-12-05 02:00:00,41805.06,41815.05,41622.21,41741.09,1312.73431
2023-12-05 03:00:00,41741.09,41837.12,41708.01,41829.99,983.27265
2023-12-05 04:00:00,41829.98,41831.73,41724.75,41777.79,761.13832
2023-12-05 05:00:00,41777.78,41918.0,41725.0,41911.09,909.3979
2023-12-05 06:00:00,41911.1,41919.08,41667.34,41723.97,1365.88736
2023-12-05 07:00:00,41723.97,41729.05,41414.0,41528.0,3465.68948
2023-12-05 08:00:00,41528.0,41634.7,41420.0,41614.13,1584.89444
2023-12-05 09:00:00,41614.12,41728.0,41589.8,41705.54,1134.17175
2023-12-05 10:00:00,41705.55,41758.77,41617.88,41617.89,1073.35885
2023-12-05 11:00:00,41617.88,41741.73,41565.13,41726.09,1489.80419
2023-12-05 12:00:00,41726.09,41874.23,41694.0,41868.8,1578.61104
2023-12-05 13:00:00,41868.8,42081.66,41814.0,41824.72,2508.16561
2023-12-05 14:00:00,41824.73,42250.0,41814.24,42194.0,3294.51701
2023-12-05 15:00:00,42194.01,42497.0,42092.0,42268.29,3722.28547
2023-12-05 16:00:00,42268.28,42800.0,42133.66,42715.17,4680.3526
2023-12-05 17:00:00,42715.17,43990.0,42682.61,43377.87,11805.54905
2023-12-05 18:00:00,43377.87,44100.0,43316.0,43712.0,5576.55448
2023-12-05 19:00:00,43712.0,43950.0,43587.5,43814.36,3548.04727
2023-12-05 20:00:00,43814.37,43845.45,43395.99,43779.78,2829.98362
2023-12-05 21:00:00,43779.77,44228.0,43673.25,43891.1,3261.32787
2023-12-05 22:00:00,43891.1,44488.0,43792.42,44285.4,4011.627
2023-12-05 23:00:00,44285.41,44289.95,43850.0,44073.32,3320.16022
2023-12-06 00:00:00,44073.82,44146.08,43830.45,44139.0,2750.31625
2023-12-06 01:00:00,44139.0,44145.37,43753.12,43871.37,2209.57687
2023-12-06 02:00:00,43871.36,43909.67,43565.62,43903.9,1822.01593
2023-12-06 03:00:00,43903.91,43915.52,43660.22,43736.06,1562.17308
2023-12-06 04:00:00,43736.06,43857.13,43594.0,43727.6,1354.31992
2023-12-06 05:00:00,43727.61,43842.62,43545.03,43676.33,1840.34373
2023-12-06 06:00:00,43676.33,43732.5,43444.0,43671.04,2093.83517
2023-12-06 07:00:00,43671.04,43724.63,43500.0,43688.87,1618.58734
2023-12-06 08:00:00,43688.87,43874.0,43640.0,43825.84,1845.18131
2023-12-06 09:00:00,43825.83,44018.73,43684.34,43874.38,1745.55596
2023-12-06 10:00:00,43874.38,44297.21,43864.31,44111.25,3768.88293
2023-12-06 11:00:00,44111.25,44132.83,43335.28,43839.21,4655.62789
2023-12-06 12:00:00,43839.22,44208.0,43780.0,44031.02,3488.20076
2023-12-06 13:00:00,44031.03,44167.94,43974.11,44095.06,1970.7627
2023-12-06 14:00:00,44095.05,44279.98,43950.0,44050.02,2969.17653
2023-12-06 15:00:00,44050.01,44098.03,43721.73,43785.2,2812.97261
2023-12-06 16:00:00,43785.2,44040.0,43730.47,43853.24,2883.68103
2023-12-06 17:00:00,43853.25,44146.71,43823.96,43961.12,1848.00041
2023-12-06 18:00:00,43961.13,44000.0,43863.4,43934.28,1169.01665
2023-12-06 19:00:00,43934.28,44120.0,43908.28,43984.71,1267.0365
2023-12-06 20:00:00,43984.71,44071.0,43751.0,43755.79,1657.49622
2023-12-06 21:00:00,43755.78,43879.57,43609.93,43824.19,1846.79852
2023-12-06 22:00:00,43824.2,43959.34,43623.07,43766.84,993.10355
2023-12-06 23:00:00,43766.85,43812.19,43600.78,43762.69,1258.44306
2023-12-07 00:00:00,43762.69,43901.0,43710.0,43822.23,840.57654
2023-12-07 01:00:00,43822.22,43943.54,43822.22,43926.98,799.97691
2023-12-07 02:00:00,43926.98,43994.79,43909.26,43970.99,598.91398
2023-12-07 03:00:00,43970.99,43999.84,43915.12,43926.84,605.82922
2023-12-07 04:00:00,43926.85,44045.96,43881.76,43964.81,1149.38446
2023-12-07 05:00:00,43964.82,44047.33,43875.11,44007.25,936.99302
2023-12-07 06:00:00,44007.24,44030.01,43838.19,43869.66,987.51608
2023-12-07 07:00:00,43869.65,43945.0,43866.54,43884.01,1012.93272
2023-12-07 08:00:00,43884.01,43896.48,43536.59,43585.6,3773.61269
2023-12-07 09:00:00,43585.61,43633.99,42821.1,43351.07,6394.45779
2023-12-07 10:00:00,43351.07,43428.0,43061.1,43134.24,2455.37637
2023-12-07 11:00:00,43134.23,43379.99,43111.1,43188.03,1612.33591
2023-12-07 12:00:00,43188.03,43409.77,42955.0,43408.0,2768.15945
2023-12-07 13:00:00,43408.0,43507.0,43190.0,43294.63,1894.74028
2023-12-07 14:00:00,43294.63,43526.0,43245.89,43485.8,1395.44652
2023-12-07 15:00:00,43485.79,43925.0,43429.23,43659.99,3575.65122
2023-12-07 16:00:00,43659.99,43755.26,43491.1,43687.1,2233.54565
2023-12-07 17:00:00,43687.1,43699.69,43201.01,43419.02,3799.75375
2023-12-07 18:00:00,43419.03,43457.65,43254.08,43309.22,1853.27871
2023-12-07 19:00:00,43309.23,43333.32,43058.42,43203.58,2272.8343
2023-12-07 20:00:00,43203.57,43334.65,43079.98,43235.74,2100.58089
2023-12-07 21:00:00,43235.74,43456.06,43221.1,43374.51,1690.53572
2023-12-07 22:00:00,43374.51,43413.21,43135.72,43136.0,906.16059
2023-12-07 23:00:00,43136.01,43386.64,43136.0,43273.14,1444.67568
2023-12-08 00:00:00,43273.15,43400.0,43261.1,43391.94,1255.31557
2023-12-08 01:00:00,43391.95,43413.31,43313.31,43406.13,1065.01251
2023-12-08 02:00:00,43406.12,43524.99,43399.1,43497.38,1042.08307
2023-12-08 03:00:00,43497.39,43516.75,43366.0,43366.01,1142.54638
2023-12-08 04:00:00,43366.0,43550.0,43360.0,43452.87,1592.82575
2023-12-08 05:00:00,43452.87,43507.56,43377.0,43421.9,850.5927
2023-12-08 06:00:00,43421.91,43490.0,43360.0,43360.0,1222.22531
2023-12-08 07:00:00,43360.01,43399.03,43117.38,43166.01,3167.5261
2023-12-08 08:00:00,43166.01,43259.7,43103.74,43212.94,2005.2761
2023-12-08 09:00:00,43212.93,43289.55,43123.0,43135.98,1285.02796
2023-12-08 10:00:00,43135.97,43350.0,43081.1,43349.99,1308.46849
2023-12-08 11:00:00,43349.99,43729.73,43349.99,43653.82,2259.0658
2023-12-08 12:00:00,43653.82,43799.99,43512.0,43743.83,2256.29971
2023-12-08 13:00:00,43743.83,43760.0,43453.02,43571.75,2166.1243
2023-12-08 14:00:00,43571.74,44030.16,43566.02,43962.98,2867.02626
2023-12-08 15:00:00,43962.99,43995.66,43749.16,43760.94,2387.69842
2023-12-08 16:00:00,43760.94,43955.99,43748.6,43824.47,2078.83578
2023-12-08 17:00:00,43824.47,43857.01,43638.68,43735.82,1516.61544
2023-12-08 18:00:00,43735.82,43940.03,43735.0,43810.01,1229.65177
2023-12-08 19:00:00,43810.01,43970.0,43796.43,43945.11,1045.27007
2023-12-08 20:00:00,43945.12,44400.0,43945.11,44363.99,2414.41869
2023-12-08 21:00:00,44363.99,44700.0,44229.14,44527.34,3922.45022
2023-12-08 22:00:00,44527.34,44573.33,44239.02,44260.54,1477.65985
2023-12-08 23:00:00,44260.54,44338.0,44120.62,44170.99,1342.35931
2023-12-09 00:00:00,44171.0,44281.23,44141.6,44177.03,1238.46583
2023-12-09 01:00:00,44177.04,44195.57,44043.61,44118.7,1177.37652
2023-12-09 02:00:00,44118.71,44204.63,44100.02,44120.01,687.2529
2023-12-09 03:00:00,44120.01,44232.64,44106.19,44139.38,547.61393
2023-12-09 04:00:00,44139.38,44276.71,44139.37,44231.98,640.01562
2023-12-09 05:00:00,44231.97,44358.02,44222.42,44274.99,923.67819
2023-12-09 06:00:00,44275.0,44332.64,44174.12,44200.0,821.50905
2023-12-09 07:00:00,44200.0,44261.1,44093.82,44180.22,1215.63755
2023-12-09 08:00:00,44180.21,44191.58,43720.0,43834.35,2724.4796
2023-12-09 09:00:00,43834.34,43958.14,43731.48,43842.0,1538.45513
2023-12-09 10:00:00,43842.0,43910.4,43814.0,43835.05,718.50166
2023-12-09 11:00:00,43835.04,43890.0,43753.37,43817.35,813.4108
2023-12-09 12:00:00,43817.35,43900.0,43741.52,43899.99,891.12455
2023-12-09 13:00:00,43900.0,44045.45,43881.45,43996.33,1058.45761
2023-12-09 14:00:00,43996.33,44136.52,43755.0,43935.58,1732.22979
2023-12-09 15:00:00,43935.57,44114.78,43861.1,44045.1,1350.91324
2023-12-09 16:00:00,44045.09,44082.19,43945.0,44008.58,1019.54437
2023-12-09 17:00:00,44008.59,44032.03,43889.87,43891.46,848.63749
2023-12-09 18:00:00,43891.46,43995.01,43877.34,43964.95,627.3757
2023-12-09 19:00:00,43964.95,44010.03,43913.17,43924.39,440.5438
2023-12-09 20:00:00,43924.4,43985.75,43864.86,43979.79,562.72953
2023-12-09 21:00:00,43979.8,44084.55,43875.52,43971.12,670.59209
2023-12-09 22:00:00,43971.11,44034.03,43900.14,43900.14,378.99131
2023-12-09 23:00:00,43900.14,43916.22,43584.51,43713.6,2298.43382
2023-12-10 00:00:00,43713.59,43794.83,43672.0,43772.01,805.43432
2023-12-10 01:00:00,43772.01,43864.04,43714.49,43793.86,550.30867
2023-12-10 02:00:00,43793.87,43812.57,43716.7,43744.71,669.57721
2023-12-10 03:00:00,43744.7,43845.33,43717.0,43845.32,425.00504
2023-12-10 04:00:00,43845.32,43965.0,43824.31,43937.0,465.238
2023-12-10 05:00:00,43937.01,43956.63,43880.34,43884.4,483.70761
2023-12-10 06:00:00,43884.4,43925.0,43862.85,43911.12,359.83425
2023-12-10 07:00:00,43911.13,44016.0,43866.0,43966.44,870.19657
2023-12-10 08:00:00,43966.44,44049.0,43734.03,43775.51,1174.32939
2023-12-10 09:00:00,43775.51,43818.0,43603.88,43606.8,1183.40521
2023-12-10 10:00:00,43606.79,43717.52,43605.4,43700.02,836.55655
2023-12-10 11:00:00,43700.01,43758.0,43689.0,43738.02,600.80613
2023-12-10 12:00:00,43738.03,43900.0,43731.84,43884.01,726.05143
2023-12-10 13:00:00,43884.02,43906.34,43744.0,43834.64,727.1659
2023-12-10 14:00:00,43834.64,43888.81,43751.86,43832.25,915.08642
2023-12-10 15:00:00,43832.25,43973.76,43823.88,43903.73,917.91121
